# Minitial =  1.00 msun, Z = 0.0080, Mfinal = 0.577 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.9047369E-05  1.3502075E-03  1.3211601E-03  2.6726196E-04  2.6152792E-04  9.4190631E-03
   si29     29   7.2222756E-06  7.6533513E-05  6.9311238E-05  1.5149151E-05  1.3720383E-05  4.3022051E-02
   si30     30   1.3286273E-05  6.0874263E-05  4.7587990E-05  1.2049537E-05  9.4201960E-06  1.0691043E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   4.9913854E-11  4.9913854E-11  0.0000000E+00  9.8800187E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   3.0444244E-06  1.9544048E-05  1.6499624E-05  3.8685762E-06  3.2661540E-06  7.3514514E-02
    p32     32   1.2742054E-14  1.2742054E-14  0.0000000E+00  2.5221801E-15  0.0000000E+00  0.0000000E+00
    p33     33   6.9029734E-23  6.9029734E-23  0.0000000E+00  1.3663842E-23  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -7.3324190E-06  7.9351279E-04  8.0084521E-04  1.5706904E-04  1.5852990E-04 -4.0206024E-03
    s33     33   9.4733423E-08  6.6137159E-06  6.5189824E-06  1.3091283E-06  1.2904536E-06  6.2398133E-03
    s34     34   8.4983185E-08  3.7808166E-04  3.7799668E-04  7.4838019E-05  7.4825664E-05  7.1698210E-05
    s35     35   4.0288552E-07  4.0288552E-07  0.0000000E+00  7.9747728E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.4254190E-06  1.4086500E-04  1.4429042E-04  2.7883016E-05  2.8562754E-05 -1.0460329E-02
   fe55     55   2.5014472E-07  2.5014472E-07  0.0000000E+00  4.9514000E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -4.4709770E-05  2.3211637E-03  2.3658734E-03  4.5945440E-04  4.6833229E-04 -8.3116749E-03
   fe57     57   2.0851658E-06  5.9865557E-05  5.7780391E-05  1.1849873E-05  1.1437815E-05  1.5370605E-02
   fe58     58   1.4237894E-05  2.1720085E-05  7.4821905E-06  4.2993042E-06  1.4811237E-06  4.6280685E-01
   fe59     59  -2.9878810E-21 -2.9878810E-21  0.0000000E+00 -5.9142535E-22  0.0000000E+00  0.0000000E+00
   fe60     60   1.0578548E-05  1.0578548E-05  0.0000000E+00  2.0939326E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.7893694E-06  1.2585355E-05  6.7959854E-06  2.4911628E-06  1.3452873E-06  2.6758710E-01
   co60     60   2.7298701E-11  2.7298701E-11  0.0000000E+00  5.4035435E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.3198227E-06  9.7736222E-05  1.0005604E-04  1.9346046E-05  1.9806417E-05 -1.0213711E-02
   ni59     59   3.9353725E-09  3.9353725E-09  0.0000000E+00  7.7897316E-10  0.0000000E+00  0.0000000E+00
   ni60     60   1.9117469E-06  4.1538791E-05  3.9627044E-05  8.2222468E-06  7.8443018E-06  2.0436209E-02
   ni61     61   2.4499010E-05  2.6238213E-05  1.7392023E-06  5.1936286E-06  3.4428072E-07  1.1785582E+00
   ni62     62  -5.6107469E-06  7.4852577E-09  5.6182321E-06  1.4816425E-09  1.1121472E-06 -2.8754189E+00
